exchGnge	stock_symbol	dGte	dividends
NYSE	GEP	2/6/1984	0.565
NYSE	GEP	11/3/1983	0.565
NYSE	GEP	8/4/1983	0.565
NYSE	GEP	5/4/1983	0.565
NYSE	GEP	2/4/1983	0.565
NYSE	GEP	11/4/1982	0.565
NYSE	GEP	8/4/1982	0.565
NYSE	GEP	5/4/1982	0.565
NYSE	GEP	2/4/1982	0.565
NYSE	GEP	11/4/1981	0.565
NYSE	GEP	8/4/1981	0.565
NYSE	GEP	5/5/1981	0.565
NYSE	GEP	2/4/1981	0.565
NYSE	GEP	8/5/1980	0.555
NYSE	GEP	5/5/1980	0.555
NYSE	GEP	2/5/1980	0.555
NYSE	GEP	11/2/1979	0.555
NYSE	GEP	8/6/1979	0.545
NYSE	GEP	5/4/1979	0.545
NYSE	GEP	2/5/1979	0.545
NYSE	GEP	10/31/1978	0.545
NYSE	GEP	8/4/1978	0.53
NYSE	GEP	5/4/1978	0.53
NYSE	GEP	2/6/1978	0.53
NYSE	GEP	11/3/1977	0.53
NYSE	GEP	8/4/1977	0.515
NYSE	GEP	5/4/1977	0.515
NYSE	GEP	2/4/1977	0.515
NYSE	GEP	11/4/1976	0.515
NYSE	GEP	8/4/1976	0.5
NYSE	GEP	5/4/1976	0.5
NYSE	GEP	2/3/1976	0.5
NYSE	GEP	11/3/1975	0.5
NYSE	GEP	8/5/1975	0.5
NYSE	GEP	5/5/1975	0.5
NYSE	GEP	2/4/1975	0.5
NYSE	GEP	11/4/1974	0.5
NYSE	GEP	5/6/1974	0.5
NYSE	GEP	2/4/1974	0.475
NYSE	GEP	11/2/1973	0.475
NYSE	GEP	8/6/1973	0.475
NYSE	GEP	5/4/1973	0.45
NYSE	GEP	2/5/1973	0.45
NYSE	GEP	11/3/1972	0.45
NYSE	GEP	8/4/1972	0.435
NYSE	GEP	5/4/1972	0.435
NYSE	GEP	2/4/1972	0.445
NYSE	GEP	11/4/1971	0.425
NYSE	GEP	8/4/1971	0.425
NYSE	GEP	5/5/1971	0.425
NYSE	GEP	2/4/1971	0.425
NYSE	GEP	11/4/1970	0.425
NYSE	GEP	8/4/1970	0.41
NYSE	GEP	5/5/1970	0.41
NYSE	GEP	2/4/1970	0.41
NYSE	GRE	12/29/2009	0.35
NYSE	GRE	9/29/2009	0.35
NYSE	GRE	6/29/2009	0.35
NYSE	GRE	3/30/2009	0.8
NYSE	GRE	12/30/2008	0.8
NYSE	GRE	9/26/2008	0.8
NYSE	GRE	6/27/2008	0.8
NYSE	GRE	3/28/2008	0.78
NYSE	GRE	12/28/2007	0.78
NYSE	GRE	9/27/2007	0.76
NYSE	GRE	6/28/2007	0.76
NYSE	GRE	3/29/2007	0.74
NYSE	GRE	12/28/2006	0.74
NYSE	GRE	9/28/2006	0.72
NYSE	GRE	6/29/2006	0.7
NYSE	GRE	3/30/2006	0.7
NYSE	GRE	12/28/2005	0.7
NYSE	GRE	9/29/2005	0.68
NYSE	GRE	6/29/2005	0.68
NYSE	GRE	3/30/2005	0.66
NYSE	GRE	12/30/2004	0.66
NYSE	GRE	9/29/2004	0.64
NYSE	GRE	6/30/2004	0.62
NYSE	GRE	3/31/2004	0.6
NYSE	GRE	12/30/2003	0.58
NYSE	GRE	9/29/2003	0.56
NYSE	GRE	7/1/2003	0.53
NYSE	GRE	3/28/2003	0.53
NYSE	GRE	12/31/2002	0.5
NYSE	GRE	10/2/2002	0.5
NYSE	GRE	7/2/2002	0.5
NYSE	GRE	4/3/2002	0.5
NYSE	GRE	1/2/2002	0.46
NYSE	GRE	10/3/2001	0.46
NYSE	GRE	7/3/2001	0.46
NYSE	GRE	4/4/2001	0.46
NYSE	GRE	1/2/2001	0.43
NYSE	GRE	10/3/2000	0.43
NYSE	GRE	6/30/2000	0.43
NYSE	GRE	3/31/2000	0.43
NYSE	GRE	12/31/1999	0.43
NYSE	GRE	10/1/1999	0.43
NYSE	GRE	6/30/1999	0.43
NYSE	GRE	3/30/1999	0.4
NYSE	GRE	12/31/1998	0.4
NYSE	GRE	10/2/1998	0.4
NYSE	GRE	7/2/1998	0.4
NYSE	GRE	4/3/1998	0.4
NYSE	GEO	12/23/2009	0.1
NYSE	GEO	10/7/2009	0.1
NYSE	GEO	7/1/2009	0.1
NYSE	GEO	3/26/2009	0.1
NYSE	GEO	12/24/2008	0.1
NYSE	GEO	9/25/2008	0.1
NYSE	GEO	7/8/2008	0.1
NYSE	GEO	3/26/2008	0.1
NYSE	GEO	12/26/2007	0.1
NYSE	GEO	9/26/2007	0.1
NYSE	GEO	6/28/2007	0.1
NYSE	GEO	3/28/2007	0.075
NYSE	GEO	12/19/2006	0.05
NYSE	GEO	9/20/2006	0.07533
NYSE	GEO	6/22/2006	0.07533
NYSE	GEO	3/22/2006	0.05
NYSE	GEO	12/21/2005	0.05
NYSE	GEO	9/21/2005	0.05
NYSE	GEO	6/23/2005	0.05
NYSE	GEO	3/22/2005	0.03333
NYSE	GEO	12/21/2004	0.02
NYSE	GEO	9/22/2004	0.02
NYSE	GXG	5/4/2009	0.504
NYSE	GXG	4/24/2008	1.874
NYSE	GXG	5/16/2007	1.424
NYSE	GXG	5/9/2006	1.066
NYSE	GXG	4/25/2005	0.791
NYSE	GXG	4/28/2004	0.466
NYSE	GXG	10/6/2003	0.083
NYSE	GXG	5/2/2003	0.366
NYSE	GXG	5/10/2002	0.498
NYSE	GXG	5/10/2001	0.495
NYSE	GXG	5/24/2000	0.6025
NYSE	GXG	5/5/2000	0.48
NYSE	GXG	5/6/1999	0.4505
NYSE	GXG	5/7/1998	0.37
NYSE	GXG	5/12/1997	0.323
NYSE	GLM	12/16/2009	0.367
NYSE	GLM	9/14/2009	0.367
NYSE	GLM	6/12/2009	0.367
NYSE	GLM	3/13/2009	0.367
NYSE	GLM	12/16/2008	0.367
NYSE	GLM	9/12/2008	0.367
NYSE	GLM	6/12/2008	0.367
NYSE	GLM	3/13/2008	0.367
NYSE	GLM	12/14/2007	0.367
NYSE	GLM	9/12/2007	0.367
NYSE	GLM	6/13/2007	0.298
NYSE	GIB	8/6/2008	0.953
NYSE	GIB	2/27/2008	1.501
NYSE	GIB	8/8/2007	0.761
NYSE	GIB	3/14/2007	1.218
NYSE	GIB	8/9/2006	0.646
NYSE	GIB	3/1/2006	1.005
NYSE	GIB	8/10/2005	0.567
NYSE	GIB	3/2/2005	1.016
NYSE	GIB	8/4/2004	0.504
NYSE	GIB	3/3/2004	0.883
NYSE	GIB	8/6/2003	0.436
NYSE	GIB	2/26/2003	0.683
NYSE	GIB	8/7/2002	0.337
NYSE	GIB	2/27/2002	0.494
NYSE	GIB	8/8/2001	0.271
NYSE	GIB	2/28/2001	0.46
NYSE	GIB	8/9/2000	0.246
NYSE	GIB	3/8/2000	0.432
NYSE	GIB	8/18/1999	0.256
NYSE	GIB	2/24/1999	0.44467
NYSE	GIB	8/19/1998	0.255
NYSE	GIB	3/4/1998	0.33033
NYSE	GIB	1/14/1998	0.10667
NYSE	GIB	7/1/1997	0.25667
NYSE	GIB	2/19/1997	0.376
NYSE	GIB	8/16/1996	0.24833
NYSE	GIB	2/23/1996	0.12167
NYSE	GIB	8/11/1995	0.22167
NYSE	GIB	3/3/1995	0.26167
NYSE	GIB	10/11/1994	0.075
NYSE	GIB	8/29/1994	0.18433
NYSE	GIB	3/8/1994	0.059
NYSE	GIB	8/20/1993	0.059
NYSE	GIB	3/19/1993	0.15367
NYSE	GIB	11/19/1992	0.15833
NYSE	GIB	6/5/1992	0.20133
NYSE	GIB	11/21/1991	0.121
NYSE	GIB	7/11/1991	0.18567
NYSE	GIB	6/3/1991	0.13333
NYSE	GRB	12/11/2009	0.1
NYSE	GRB	9/11/2009	0.1
NYSE	GRB	6/11/2009	0.1
NYSE	GRB	3/11/2009	0.1
NYSE	GRB	12/11/2008	0.1
NYSE	GRB	9/11/2008	0.1
NYSE	GRB	6/11/2008	0.1
NYSE	GRB	3/12/2008	0.1
NYSE	GRB	12/12/2007	0.1
NYSE	GRB	9/12/2007	0.1
NYSE	GRB	6/13/2007	0.1
NYSE	GRB	3/13/2007	0.1
NYSE	GRB	12/13/2006	0.1
NYSE	GRB	9/13/2006	0.1
NYSE	GRB	6/13/2006	0.1
NYSE	GRB	3/13/2006	0.1
NYSE	GRB	12/13/2005	0.1
NYSE	GRB	9/13/2005	0.1
NYSE	GRB	6/13/2005	0.1
NYSE	GRB	3/11/2005	0.1
NYSE	GGD	1/21/2010	0.11
NYSE	GGD	12/22/2009	0.11
NYSE	GGD	11/19/2009	0.11
NYSE	GGD	10/22/2009	0.11
NYSE	GGD	9/22/2009	0.11
NYSE	GGD	8/21/2009	0.11
NYSE	GGD	7/23/2009	0.11
NYSE	GGD	6/22/2009	0.11
NYSE	GGD	5/20/2009	0.11
NYSE	GGD	4/22/2009	0.11
NYSE	GGD	3/23/2009	0.11
NYSE	GGD	2/19/2009	0.17
NYSE	GGD	1/22/2009	0.17
NYSE	GGD	12/22/2008	0.17
NYSE	GGD	11/19/2008	0.17
NYSE	GGD	10/23/2008	0.17
NYSE	GGD	9/22/2008	0.17
NYSE	GGD	8/25/2008	0.17
NYSE	GGD	7/23/2008	0.17
NYSE	GGD	6/20/2008	0.17
NYSE	GGD	5/21/2008	0.17
NYSE	GGD	4/22/2008	0.17
NYSE	GGD	3/19/2008	0.17
NYSE	GGD	2/13/2008	0.17
NYSE	GGD	1/16/2008	0.17
NYSE	GGD	12/20/2007	0.17
NYSE	GGD	11/15/2007	0.17
NYSE	GGD	10/18/2007	0.17
NYSE	GGD	9/20/2007	0.17
NYSE	GGD	8/16/2007	0.17
NYSE	GGD	7/19/2007	0.17
NYSE	GGD	6/14/2007	0.16
NYSE	GGD	5/17/2007	0.16
NYSE	GGD	4/19/2007	0.16
NYSE	GGD	3/15/2007	0.16
NYSE	GGD	2/15/2007	0.16
NYSE	GGD	1/18/2007	0.16
NYSE	GGD	12/14/2006	0.16
NYSE	GGD	11/16/2006	0.15
NYSE	GGD	10/19/2006	0.15
NYSE	GGD	9/14/2006	0.15
NYSE	GWI	3/7/2008	4.5
NYSE	GHT	9/26/2008	0.21
NYSE	GHT	6/26/2008	0.21
NYSE	GHT	3/27/2008	0.21
NYSE	GHT	12/27/2007	0.21
NYSE	GHT	9/26/2007	0.21
NYSE	GHT	6/27/2007	0.21
NYSE	GHT	3/28/2007	0.21
NYSE	GHT	12/27/2006	0.2
NYSE	GHT	9/27/2006	0.2
NYSE	GHT	6/28/2006	0.2
NYSE	GHT	3/29/2006	0.2
NYSE	GHT	12/28/2005	0.2
NYSE	GHT	9/28/2005	0.18
NYSE	GHT	6/28/2005	0.17
NYSE	GHT	3/29/2005	0.16
NYSE	GHT	12/29/2004	0.15
NYSE	GHT	9/28/2004	0.14
NYSE	GHT	6/28/2004	0.1
NYSE	GHT	3/29/2004	0.06
NYSE	GTR	2/1/2010	0.15
NYSE	GTR	10/26/2009	0.15
NYSE	GTR	7/27/2009	0.15
NYSE	GTR	4/27/2009	0.15
NYSE	GTR	1/27/2009	0.15
NYSE	GTR	10/27/2008	0.15
NYSE	GTR	7/28/2008	0.15
NYSE	GTR	4/28/2008	0.13
NYSE	GTR	1/29/2008	0.13
NYSE	GTR	10/29/2007	0.13
NYSE	GTR	7/27/2007	0.13
NYSE	GTR	4/30/2007	0.13
NYSE	GTR	1/29/2007	0.11
NYSE	GTR	10/30/2006	0.11
NYSE	GTR	7/28/2006	0.11
NYSE	GTR	4/26/2006	0.1
NYSE	GTR	1/30/2006	0.1
NYSE	GTR	10/31/2005	0.1
NYSE	GTR	7/29/2005	0.1
NYSE	GTR	4/27/2005	0.075
NYSE	GTR	1/31/2005	0.075
NYSE	GTR	10/26/2004	0.075
NYSE	GTR	7/23/2004	0.075
NYSE	GTR	4/28/2004	0.035
NYSE	GTR	2/2/2004	0.035
NYSE	GTR	10/27/2003	0.035
NYSE	GTR	7/25/2003	0.035
NYSE	GTR	4/29/2003	0.03
NYSE	GTR	2/3/2003	0.025
NYSE	GTR	10/28/2002	0.03
NYSE	GTR	7/26/2002	0.03
NYSE	GTR	4/29/2002	0.03
NYSE	GTR	2/4/2002	0.03
NYSE	GTR	10/29/2001	0.03
NYSE	GTR	7/27/2001	0.03
NYSE	GTR	4/30/2001	0.025
NYSE	GTR	2/5/2001	0.025
NYSE	GTR	10/30/2000	0.025
NYSE	GTR	7/28/2000	0.025
NYSE	GTR	5/1/2000	0.025
NYSE	GTR	2/7/2000	0.025
NYSE	GTR	10/29/1999	0.025
NYSE	GTR	7/30/1999	0.025
NYSE	GTR	5/3/1999	0.02
NYSE	GTR	2/1/1999	0.02
NYSE	GTR	10/30/1998	0.02
NYSE	GTR	7/31/1998	0.02
NYSE	GTR	5/4/1998	0.02
NYSE	GTR	2/2/1998	0.02
NYSE	GTR	10/31/1997	0.02
NYSE	GTR	8/1/1997	0.02
NYSE	GTR	5/5/1997	0.0175
NYSE	GTR	2/3/1997	0.0175
NYSE	GTR	11/1/1996	0.0175
NYSE	GTR	8/2/1996	0.0175
NYSE	GTR	5/6/1996	0.0175
NYSE	GTR	2/5/1996	0.0175
NYSE	GTR	11/3/1995	0.0175
NYSE	GTR	8/4/1995	0.0175
NYSE	GTR	5/4/1995	0.015
NYSE	GTR	2/2/1995	0.015
NYSE	GTR	11/2/1994	0.015
NYSE	GTR	8/2/1994	0.015
NYSE	GTR	5/4/1994	0.015
NYSE	GTR	2/3/1994	0.0125
NYSE	GTR	11/3/1993	0.0125
NYSE	GTR	8/3/1993	0.0125
NYSE	GBK	11/6/2008	0.01
NYSE	GBK	8/7/2008	0.01
NYSE	GBK	5/16/2008	0.01
NYSE	GBK	2/7/2008	0.07
NYSE	GBK	11/7/2007	0.21
NYSE	GBK	8/8/2007	0.21
NYSE	GBK	5/18/2007	0.18
NYSE	GBK	2/8/2007	0.18
NYSE	GBK	11/8/2006	0.18
NYSE	GBK	8/8/2006	0.18
NYSE	GBK	5/11/2006	0.15
NYSE	GBK	2/8/2006	0.15
NYSE	GBK	11/8/2005	0.15
NYSE	GBK	8/8/2005	0.125
NYSE	GBK	5/12/2005	0.125
NYSE	GBK	2/8/2005	0.125
NYSE	GBK	11/8/2004	0.125
NYSE	GBK	8/6/2004	0.125
NYSE	GBK	5/13/2004	0.11
NYSE	GBK	2/6/2004	0.11
NYSE	GBK	11/6/2003	0.11
NYSE	GBK	8/7/2003	0.11
NYSE	GBK	5/15/2003	0.1
NYSE	GBK	2/6/2003	0.08
NYSE	GBK	12/11/2002	0.08
NYSE	GBK	11/6/2002	0.1
NYSE	GBK	8/8/2002	0.1
NYSE	GBK	5/16/2002	0.09
NYSE	GBK	2/7/2002	0.09
NYSE	GBK	8/8/2001	0.09
NYSE	GBK	5/8/2001	0.08
NYSE	GBK	2/8/2001	0.08
NYSE	GBK	11/8/2000	0.08
NYSE	GBK	8/8/2000	0.08
NYSE	GBK	5/8/2000	0.07333
NYSE	GBK	2/8/2000	0.07333
NYSE	GBK	11/8/1999	0.07333
NYSE	GBK	8/5/1999	0.07333
NYSE	GBK	5/6/1999	0.06667
NYSE	GBK	2/8/1999	0.06667
NYSE	GBK	11/6/1998	0.06667
NYSE	GBK	8/6/1998	0.06667
NYSE	GBK	6/11/1998	0.27867
NYSE	GBK	5/7/1998	0.06
NYSE	GBK	2/6/1998	0.06
NYSE	GBK	11/6/1997	0.06
NYSE	GBK	8/7/1997	0.06
NYSE	GBK	5/8/1997	0.055
NYSE	GBK	2/6/1997	0.055
NYSE	GBK	11/7/1996	0.055
NYSE	GBK	8/8/1996	0.05
NYSE	GBK	5/8/1996	0.05
NYSE	GBK	2/8/1996	0.05
NYSE	GBK	11/8/1995	0.05
NYSE	GBK	8/8/1995	0.045
NYSE	GBK	5/4/1995	0.045
NYSE	GBK	2/6/1995	0.045
NYSE	GBK	11/4/1994	0.045
NYSE	GBK	8/4/1994	0.04
NYSE	GBK	5/4/1994	0.04
NYSE	GBK	2/4/1994	0.04
NYSE	GBK	11/4/1993	0.04
NYSE	GBK	8/4/1993	0.03667
NYSE	GBK	5/4/1993	0.03667
NYSE	GBK	2/4/1993	0.03667
NYSE	GBK	11/4/1992	0.03667
NYSE	GBK	8/4/1992	0.03333
NYSE	GBK	5/5/1992	0.03333
NYSE	GBK	2/4/1992	0.03333
NYSE	GBK	10/29/1991	0.03333
NYSE	GCL	5/7/2009	3.49
NYSE	GCL	5/8/2008	2.51
NYSE	GCL	5/11/2007	2.06
NYSE	GCL	5/4/2006	1.36
NYSE	GCL	5/5/2005	0.985
NYSE	GCL	4/29/2004	0.549
NYSE	GCL	5/21/2003	0.348
NYSE	GMX	7/21/2009	0.448
NYSE	GMX	7/22/2008	0.503
NYSE	GMX	7/24/2007	0.369
NYSE	GMX	7/21/2006	0.178
NYSE	GMX	3/20/2006	0.033
NYSE	GMX	12/20/2005	0.033
NYSE	GMX	9/20/2005	0.032
NYSE	GMX	6/21/2005	0.03233
NYSE	GMX	3/18/2005	0.01767
NYSE	GMX	12/20/2004	0.01767
NYSE	GMX	9/20/2004	0.01733
NYSE	GMX	6/21/2004	0.01767
NYSE	GMX	3/22/2004	0.00933
NYSE	GMX	12/19/2003	0.00933
NYSE	GMX	9/22/2003	0.00933
NYSE	GMX	6/23/2003	0.00967
NYSE	GMX	3/24/2003	0.007
NYSE	GMX	12/20/2002	0.00733
NYSE	GMX	9/23/2002	0.00733
NYSE	GMX	6/24/2002	0.00767
NYSE	GMX	3/25/2002	0.00733
NYSE	GMX	12/21/2001	0.00733
NYSE	GMX	9/24/2001	0.00733
NYSE	GMX	6/25/2001	0.00733
NYSE	GRJ	11/10/2009	0.2
NYSE	GRJ	8/7/2009	0.2
NYSE	GRJ	5/13/2009	0.2
NYSE	GRJ	2/11/2009	0.2
NYSE	GRJ	11/17/2008	0.2
NYSE	GRJ	8/13/2008	0.2
NYSE	GRJ	5/13/2008	0.2
NYSE	GRJ	2/13/2008	0.2
NYSE	GRJ	11/13/2007	0.2
NYSE	GRJ	8/14/2007	0.2
NYSE	GRJ	5/15/2007	0.2
NYSE	GRJ	2/28/2007	0.2
NYSE	GRJ	11/8/2006	0.2
NYSE	GRJ	8/8/2006	0.2
NYSE	GRJ	5/9/2006	0.2
NYSE	GRJ	2/16/2006	0.2
NYSE	GRJ	11/9/2005	0.2
NYSE	GRJ	8/11/2005	0.2
NYSE	GRJ	5/10/2005	0.2
NYSE	GRJ	2/18/2005	0.2
NYSE	GRJ	11/5/2004	0.2
NYSE	GRJ	7/29/2004	0.2
NYSE	GRJ	4/30/2004	0.2
NYSE	GRJ	2/12/2004	0.2
NYSE	GRJ	11/3/2003	0.2
NYSE	GRJ	7/31/2003	0.2
NYSE	GRJ	5/2/2003	0.2
NYSE	GRJ	2/6/2003	0.2
NYSE	GRJ	11/6/2002	0.2
NYSE	GRJ	8/1/2002	0.2
NYSE	GRJ	5/2/2002	0.2
NYSE	GRJ	2/6/2002	0.2
NYSE	GRJ	11/6/2001	0.2
NYSE	GRJ	8/7/2001	0.2
NYSE	GRJ	5/8/2001	0.2
NYSE	GRJ	2/6/2001	0.2
NYSE	GRJ	11/8/2000	0.2
NYSE	GRJ	8/8/2000	0.2
NYSE	GRJ	5/8/2000	0.2
NYSE	GRJ	2/8/2000	0.2
NYSE	GRJ	11/8/1999	0.2
NYSE	GRJ	8/6/1999	0.2
NYSE	GRJ	5/6/1999	0.2
NYSE	GCC	11/12/2009	0.338
NYSE	GCC	8/13/2009	0.338
NYSE	GCC	4/29/2009	0.338
NYSE	GCC	2/11/2009	0.338
NYSE	GCC	11/13/2008	0.338
NYSE	GCC	8/13/2008	0.338
NYSE	GCC	5/14/2008	0.338
NYSE	GCC	2/13/2008	0.338
NYSE	GCC	11/16/2007	0.338
NYSE	GCC	8/21/2007	0.338
NYSE	GCC	5/18/2007	0.338
NYSE	GCC	2/14/2007	0.338
NYSE	GCC	11/22/2006	0.338
NYSE	GCC	8/17/2006	0.338
NYSE	GCC	5/18/2006	0.338
NYSE	GCC	3/16/2006	0.338
NYSE	GCC	11/17/2005	0.338
NYSE	GCC	8/12/2005	0.338
NYSE	GCC	5/17/2005	0.338
NYSE	GCC	2/23/2005	0.338
NYSE	GCC	11/18/2004	0.165
NYSE	GLZ	11/25/2009	0.367
NYSE	GLZ	8/27/2009	0.367
NYSE	GLZ	5/27/2009	0.367
NYSE	GLZ	2/25/2009	0.367
NYSE	GLZ	11/25/2008	0.367
NYSE	GLZ	8/27/2008	0.367
NYSE	GLZ	5/28/2008	0.367
NYSE	GLZ	2/27/2008	0.367
NYSE	GLZ	11/28/2007	0.367
NYSE	GLZ	8/29/2007	0.367
NYSE	GLZ	5/29/2007	0.367
NYSE	GLZ	2/26/2007	0.367
NYSE	GLZ	11/28/2006	0.367
NYSE	GLZ	8/29/2006	0.367
NYSE	GLZ	5/26/2006	0.367
NYSE	GI	9/26/2007	1
NYSE	GI	6/27/2007	1
NYSE	GI	3/28/2007	1
NYSE	GI	12/27/2006	1
NYSE	GI	9/27/2006	1
NYSE	GI	6/28/2006	4
NYSE	GI	3/29/2006	4
NYSE	GI	12/28/2005	4
NYSE	GI	9/28/2005	6.8
NYSE	GI	6/28/2005	6.8
NYSE	GI	3/29/2005	6.8
NYSE	GI	12/29/2004	7.8
NYSE	GI	9/28/2004	6.8
NYSE	GI	6/28/2004	9.2
NYSE	GI	3/29/2004	6.8
NYSE	GI	12/29/2003	6.8
NYSE	GI	9/26/2003	6.8
NYSE	GI	6/27/2003	6.8
NYSE	GI	4/11/2003	6.8
NYSE	GRM	11/20/2008	0.1
NYSE	GRM	8/14/2008	0.1
NYSE	GRM	5/15/2008	0.1
NYSE	GRM	2/14/2008	0.1
NYSE	GRM	11/21/2007	0.1
NYSE	GRM	8/16/2007	0.1
NYSE	GRM	5/17/2007	0.1
NYSE	GRM	2/15/2007	0.1
NYSE	GRM	11/22/2006	0.1
NYSE	GRM	8/17/2006	0.1
NYSE	GRM	5/18/2006	0.1
NYSE	GRM	2/16/2006	0.1
NYSE	GRM	11/17/2005	0.1
NYSE	GRM	8/18/2005	0.1
NYSE	GRM	5/19/2005	0.1
NYSE	GRM	2/24/2005	0.1
NYSE	GRM	11/24/2004	0.1
NYSE	GRM	8/19/2004	0.1
NYSE	GRM	5/20/2004	0.1
NYSE	GRM	2/26/2004	0.1
NYSE	GRM	11/20/2003	0.1
NYSE	GRM	8/14/2003	0.1
NYSE	GRM	5/15/2003	0.1
NYSE	GRM	2/27/2003	0.1
NYSE	GRM	11/27/2002	0.1
NYSE	GRM	8/15/2002	0.1
NYSE	GRM	5/16/2002	0.1
NYSE	GRM	2/28/2002	0.1
NYSE	GRM	11/21/2001	0.1
NYSE	GRM	8/16/2001	0.1
NYSE	GRM	5/17/2001	0.22
NYSE	GRM	2/22/2001	0.22
NYSE	GRM	11/16/2000	0.22
NYSE	GRM	8/10/2000	0.22
NYSE	GCN	10/14/2009	0.75
NYSE	GCN	10/8/2008	0.5
NYSE	GCN	10/10/2007	0.42
NYSE	GCN	10/11/2006	0.35
NYSE	GCN	10/13/2005	0.3
NYSE	GVY	11/30/2009	0.2
NYSE	GVY	8/31/2009	0.2
NYSE	GVY	6/1/2009	0.41
NYSE	GVY	3/2/2009	0.41
NYSE	GVY	12/1/2008	0.41
NYSE	GVY	8/29/2008	0.41
NYSE	GVY	6/2/2008	0.41
NYSE	GVY	3/3/2008	0.41
NYSE	GVY	12/3/2007	0.41
NYSE	GVY	8/31/2007	0.4
NYSE	GVY	6/4/2007	0.4
NYSE	GVY	3/5/2007	0.4
NYSE	GVY	12/4/2006	0.4
NYSE	GVY	9/1/2006	0.39
NYSE	GVY	6/5/2006	0.39
NYSE	GVY	2/27/2006	0.39
NYSE	GVY	12/5/2005	0.39
NYSE	GVY	9/2/2005	0.38
NYSE	GVY	5/27/2005	0.38
NYSE	GVY	2/28/2005	0.38
NYSE	GVY	11/29/2004	0.38
NYSE	GVY	8/30/2004	0.37
NYSE	GVY	5/28/2004	0.37
NYSE	GVY	3/1/2004	0.37
NYSE	GVY	12/1/2003	0.37
NYSE	GVY	8/29/2003	0.36
NYSE	GVY	6/2/2003	0.36
NYSE	GVY	3/3/2003	0.36
NYSE	GVY	12/2/2002	0.36
NYSE	GVY	8/30/2002	0.33
NYSE	GVY	6/3/2002	0.33
NYSE	GVY	3/4/2002	0.33
NYSE	GVY	12/3/2001	0.33
NYSE	GVY	8/31/2001	0.3
NYSE	GVY	6/4/2001	0.3
NYSE	GVY	3/5/2001	0.3
NYSE	GVY	12/4/2000	0.3
NYSE	GVY	9/1/2000	0.27
NYSE	GVY	6/5/2000	0.27
NYSE	GVY	2/28/2000	0.27
NYSE	GVY	11/29/1999	0.27
NYSE	GVY	8/30/1999	0.24
NYSE	GVY	5/28/1999	0.24
NYSE	GVY	3/1/1999	0.24
NYSE	GVY	11/30/1998	0.24
NYSE	GVY	8/31/1998	0.21
NYSE	GVY	6/1/1998	0.21
NYSE	GVY	3/2/1998	0.21
NYSE	GVY	12/1/1997	0.21
NYSE	GVY	8/29/1997	0.17
NYSE	GVY	6/2/1997	0.17
NYSE	GVY	3/3/1997	0.17
NYSE	GVY	12/4/1996	0.17
NYSE	GVY	8/30/1996	0.15
NYSE	GVY	6/3/1996	0.15
NYSE	GVY	3/4/1996	0.15
NYSE	GVY	12/4/1995	0.15
NYSE	GVY	9/1/1995	0.135
NYSE	GVY	6/1/1995	0.135
NYSE	GVY	2/23/1995	0.135
NYSE	GVY	12/1/1994	0.135
NYSE	GVY	8/31/1994	0.12
NYSE	GVY	5/25/1994	0.12
NYSE	GVY	2/24/1994	0.12
NYSE	GVY	11/24/1993	0.12
NYSE	GVY	8/26/1993	0.11
NYSE	GVY	5/26/1993	0.11
NYSE	GVY	2/25/1993	0.11
NYSE	GVY	11/25/1992	0.11
NYSE	GVY	8/27/1992	0.1
NYSE	GVY	5/28/1992	0.1
NYSE	GVY	2/27/1992	0.1
NYSE	GVY	11/27/1991	0.1
NYSE	GVY	8/28/1991	0.1
NYSE	GVY	5/30/1991	0.09
NYSE	GVY	3/5/1991	0.09
NYSE	GVY	11/29/1990	0.09
NYSE	GVY	8/29/1990	0.08
NYSE	GVY	5/31/1990	0.08
NYSE	GVY	3/1/1990	0.07
NYSE	GVY	11/30/1989	0.07
NYSE	GVY	8/30/1989	0.07
NYSE	GVY	6/1/1989	0.07
NYSE	GVY	2/23/1989	0.06
NYSE	GVY	8/31/1988	0.06
NYSE	GVY	5/25/1988	0.06
NYSE	GVY	2/25/1988	0.0525
NYSE	GVY	11/25/1987	0.0525
NYSE	GFE	1/14/2010	0.445
NYSE	GFE	10/15/2009	0.445
NYSE	GFE	7/15/2009	0.445
NYSE	GFE	4/15/2009	0.445
NYSE	GFE	1/14/2009	0.445
NYSE	GFE	10/15/2008	0.445
NYSE	GFE	7/16/2008	0.445
NYSE	GFE	4/16/2008	0.445
NYSE	GFE	1/16/2008	0.445
NYSE	GFE	10/17/2007	0.445
NYSE	GFE	7/17/2007	0.445
NYSE	GFE	4/17/2007	0.445
NYSE	GFE	1/17/2007	0.445
NYSE	GFE	10/17/2006	0.445
NYSE	GFE	7/17/2006	0.445
NYSE	GFE	4/17/2006	0.445
NYSE	GFE	1/17/2006	0.445
NYSE	GFE	10/17/2005	0.445
NYSE	GFE	7/15/2005	0.445
NYSE	GFE	4/15/2005	0.445
NYSE	GFE	1/14/2005	0.445
NYSE	GFE	10/15/2004	0.445
NYSE	GFE	7/15/2004	0.445
NYSE	GFE	4/15/2004	0.445
NYSE	GIV	12/29/2009	0.1
NYSE	GIV	11/18/2009	0.1
NYSE	GIV	8/19/2009	0.1
NYSE	GIV	5/13/2009	0.1
NYSE	GIV	12/24/2008	2.08
NYSE	GIV	10/23/2008	1.8
